player_id,year,season_number,team_id,name,age,years,position,role,development_player,foreign_player,registered_roster,salary,jersey_number,season_injury_days,fa_eligible_years,z_abilities_snapshot.Bat_Aggression,z_abilities_snapshot.Bat_BBCreate,z_abilities_snapshot.Bat_Barrel,z_abilities_snapshot.Bat_Impact,z_abilities_snapshot.Bat_KAvoid,z_abilities_snapshot.Bat_Loft,z_abilities_snapshot.Bat_Platoon,z_abilities_snapshot.Bat_Spray,z_abilities_snapshot.C_Blocking,z_abilities_snapshot.C_FieldSecure,z_abilities_snapshot.C_Framing,z_abilities_snapshot.C_GameCall,z_abilities_snapshot.C_Throw,z_abilities_snapshot.IF_Exchange,z_abilities_snapshot.IF_PositionFit,z_abilities_snapshot.IF_Reach,z_abilities_snapshot.IF_Secure,z_abilities_snapshot.IF_ThrowAccuracy,z_abilities_snapshot.IF_ThrowPower,z_abilities_snapshot.OF_ArmAccuracy,z_abilities_snapshot.OF_ArmPower,z_abilities_snapshot.OF_PositionFit,z_abilities_snapshot.OF_Reach,z_abilities_snapshot.OF_Release,z_abilities_snapshot.OF_Route,z_abilities_snapshot.OF_Secure,z_abilities_snapshot.PF_Reach,z_abilities_snapshot.PF_Secure,z_abilities_snapshot.PF_Throw,z_abilities_snapshot.Pit_BBPrevent,z_abilities_snapshot.Pit_BarrelDeny,z_abilities_snapshot.Pit_EdgeRate,z_abilities_snapshot.Pit_Efficiency,z_abilities_snapshot.Pit_FatigueResist,z_abilities_snapshot.Pit_HoldRunner,z_abilities_snapshot.Pit_ImpactLimit,z_abilities_snapshot.Pit_KCreate,z_abilities_snapshot.Pit_LoftControl,z_abilities_snapshot.Pit_Stamina,z_abilities_snapshot.Run_Judgment,z_abilities_snapshot.Run_Speed,z_abilities_snapshot.Run_Steal,raw_abilities_snapshot.max_velocity,position_aptitudes_snapshot.catcher,position_aptitudes_snapshot.center,position_aptitudes_snapshot.first,position_aptitudes_snapshot.left,position_aptitudes_snapshot.right,position_aptitudes_snapshot.second,position_aptitudes_snapshot.shortstop,position_aptitudes_snapshot.third,position_experience_snapshot.catcher,position_experience_snapshot.center,position_experience_snapshot.first,position_experience_snapshot.left,position_experience_snapshot.right,position_experience_snapshot.second,position_experience_snapshot.shortstop,position_experience_snapshot.third,batter_stats.at_bats,batter_stats.double_plays,batter_stats.doubles,batter_stats.errors,batter_stats.games,batter_stats.hit_by_pitches,batter_stats.hits,batter_stats.home_runs,batter_stats.pitches_seen,batter_stats.plate_appearances,batter_stats.runs,batter_stats.runs_batted_in,batter_stats.sacrifice_flies,batter_stats.sacrifices,batter_stats.stolen_base_attempts,batter_stats.stolen_bases,batter_stats.strikeouts,batter_stats.triples,batter_stats.walks,pitcher_stats.batters_faced,pitcher_stats.complete_games,pitcher_stats.earned_runs,pitcher_stats.games,pitcher_stats.ground_balls_allowed,pitcher_stats.hit_batters,pitcher_stats.hits_allowed,pitcher_stats.holds,pitcher_stats.home_runs_allowed,pitcher_stats.infield_flies_allowed,pitcher_stats.line_drives_allowed,pitcher_stats.losses,pitcher_stats.outfield_flies_allowed,pitcher_stats.outs_pitched,pitcher_stats.pitches_thrown,pitcher_stats.quality_starts,pitcher_stats.relief_appearances,pitcher_stats.runs_allowed,pitcher_stats.saves,pitcher_stats.shutouts,pitcher_stats.starts,pitcher_stats.strikeouts,pitcher_stats.walks,pitcher_stats.wins,farm_batter_stats.at_bats,farm_batter_stats.double_plays,farm_batter_stats.doubles,farm_batter_stats.errors,farm_batter_stats.games,farm_batter_stats.hit_by_pitches,farm_batter_stats.hits,farm_batter_stats.home_runs,farm_batter_stats.pitches_seen,farm_batter_stats.plate_appearances,farm_batter_stats.runs,farm_batter_stats.runs_batted_in,farm_batter_stats.sacrifice_flies,farm_batter_stats.sacrifices,farm_batter_stats.stolen_base_attempts,farm_batter_stats.stolen_bases,farm_batter_stats.strikeouts,farm_batter_stats.triples,farm_batter_stats.walks,farm_pitcher_stats.batters_faced,farm_pitcher_stats.complete_games,farm_pitcher_stats.earned_runs,farm_pitcher_stats.games,farm_pitcher_stats.ground_balls_allowed,farm_pitcher_stats.hit_batters,farm_pitcher_stats.hits_allowed,farm_pitcher_stats.holds,farm_pitcher_stats.home_runs_allowed,farm_pitcher_stats.infield_flies_allowed,farm_pitcher_stats.line_drives_allowed,farm_pitcher_stats.losses,farm_pitcher_stats.outfield_flies_allowed,farm_pitcher_stats.outs_pitched,farm_pitcher_stats.pitches_thrown,farm_pitcher_stats.quality_starts,farm_pitcher_stats.relief_appearances,farm_pitcher_stats.runs_allowed,farm_pitcher_stats.saves,farm_pitcher_stats.shutouts,farm_pitcher_stats.starts,farm_pitcher_stats.strikeouts,farm_pitcher_stats.walks,farm_pitcher_stats.wins,arsenal_snapshot_json,advanced_stats_json,farm_advanced_stats_json
98330,2022,-3,7,加藤 晃規,30,9,1,reliever,false,false,支配下,5300,0,22,7,-0.2955,-0.0718,-0.1659,-0.7561,-0.89,-0.6266,0.6734,-0.3213,0.1512,1.389,0.5367,0.0969,0.335,0.9387,-0.1101,1.1118,0.2613,1.1584,0.3274,0.1039,0.8898,0.5965,0.9789,0.2554,1.5488,0.5445,-0.0736,0.5375,0.1349,2.1822,1.2841,0.3253,1.4024,1.1812,0.7134,0.4644,1.5833,2.0331,0.7593,-0.5994,-0.6454,-0.8256,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,257,,21,57,33,4,61,12,5,2,12,5,11,175,979,,56,25,2,,1,52,23,2,,,,,,,,,,,,,,,,,,,,20,,1,5,70,,4,1,,6,24,,29,16,81,,5,1,1,,,5,1,,"[{""mastery"":0.904584778308868,""type"":""cutter""},{""mastery"":0.328520442008972,""type"":""four_seam""},{""mastery"":-0.036016898393631,""type"":""two_seam""},{""mastery"":-0.649806719064713,""type"":""sinker""}]","{""defensive_outs_by_position"":{""1"":175},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.012},""errr_by_position"":{""1"":0.0},""fielding_chances"":4,""fielding_chances_by_position"":{""1"":4},""fielding_outs"":4,""fielding_outs_by_position"":{""1"":4},""oaa_by_position"":{""1"":0.012},""plate_appearances"":257,""re24"":-0.577,""rngr_by_position"":{""1"":0.012},""uzr_by_position"":{""1"":0.012},""woba_denominator"":250,""woba_numerator"":83.582,""xwoba_denominator"":250,""xwoba_numerator"":88.661}","{""defensive_outs_by_position"":{""1"":16},""plate_appearances"":20,""re24"":-1.519,""woba_denominator"":20,""woba_numerator"":4.944,""xwoba_denominator"":20,""xwoba_numerator"":4.753}"
98330,2023,-2,7,加藤 晃規,31,10,1,reliever,false,false,支配下,7400,0,0,7,-0.2955,-0.0718,-0.1659,-0.7561,-0.89,-0.6266,0.6734,-0.3213,0.1512,1.389,0.5367,0.0969,0.335,0.9387,-0.1101,1.1118,0.2613,1.1584,0.3274,0.1039,0.8898,0.5965,0.9789,0.2554,1.5488,0.5445,-0.0736,0.5375,0.1349,2.1822,1.3439,0.3253,1.4024,1.1812,0.7134,0.4644,1.5833,2.0873,0.6975,-0.5994,-0.6454,-0.8256,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,155,,16,40,,1,35,22,4,,,6,,108,601,,40,19,,,,31,10,2,,,,,,,,,,,,,,,,,,,,21,,3,5,56,,4,,1,9,30,1,29,15,73,,5,3,,,,3,2,,"[{""mastery"":0.904584778308868,""type"":""cutter""},{""mastery"":0.328520442008972,""type"":""four_seam""},{""mastery"":-0.036016898393631,""type"":""two_seam""},{""mastery"":-0.649806719064713,""type"":""sinker""}]","{""defensive_outs_by_position"":{""1"":108},""plate_appearances"":155,""re24"":3.402,""woba_denominator"":151,""woba_numerator"":45.226,""xwoba_denominator"":151,""xwoba_numerator"":54.24}","{""defensive_outs_by_position"":{""1"":15},""plate_appearances"":21,""re24"":0.695,""woba_denominator"":20,""woba_numerator"":6.051,""xwoba_denominator"":20,""xwoba_numerator"":6.399}"
98330,2024,-1,7,加藤 晃規,32,11,1,reliever,false,false,支配下,7400,0,0,7,-0.2955,-0.0718,-0.1659,-0.7561,-0.89,-0.6266,0.6734,-0.3213,0.1512,1.389,0.5367,0.0969,0.335,0.9387,-0.1101,1.1118,0.2613,1.1584,0.3274,0.1039,0.8898,0.5965,0.9789,0.2554,1.5488,0.5445,-0.0736,0.5375,0.1349,2.1822,1.3439,0.3253,1.4024,1.2241,0.7134,0.5306,1.5833,2.0267,0.6975,-0.5994,-0.6454,-0.8256,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,206,,12,51,26,2,36,32,5,3,11,3,17,153,749,,51,15,,,,30,14,7,,,,,,,,,,,,,,,,,,,,17,,,5,65,,2,2,,5,24,,17,15,57,,5,,1,,,4,,,"[{""mastery"":0.904584778308868,""type"":""cutter""},{""mastery"":0.328520442008972,""type"":""four_seam""},{""mastery"":-0.036016898393631,""type"":""two_seam""},{""mastery"":-0.649806719064713,""type"":""sinker""}]","{""defensive_outs_by_position"":{""1"":153},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.006},""errr_by_position"":{""1"":0.0},""fielding_chances"":2,""fielding_chances_by_position"":{""1"":2},""fielding_outs"":2,""fielding_outs_by_position"":{""1"":2},""oaa_by_position"":{""1"":0.006},""plate_appearances"":206,""re24"":-5.053,""rngr_by_position"":{""1"":0.006},""uzr_by_position"":{""1"":0.006},""woba_denominator"":204,""woba_numerator"":50.37,""xwoba_denominator"":204,""xwoba_numerator"":75.329}","{""defensive_outs_by_position"":{""1"":15},""plate_appearances"":17,""re24"":-2.396,""woba_denominator"":16,""woba_numerator"":1.76,""xwoba_denominator"":16,""xwoba_numerator"":4.656}"
98330,2025,0,7,加藤 晃規,33,12,1,reliever,false,false,支配下,7400,0,25,7,-0.2955,-0.0718,-0.1659,-0.7561,-0.89,-0.6266,0.6734,-0.3213,0.1512,1.389,0.5367,0.0969,0.335,0.9387,-0.1101,1.1118,0.2613,1.1584,0.3274,0.1039,0.8898,0.5965,0.9789,0.2554,1.5488,0.5445,-0.0736,0.5375,0.1349,2.1184,1.3439,0.3253,1.4024,1.2241,0.7134,0.5506,1.5833,2.0267,0.6975,-0.5994,-0.6454,-0.8256,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,198,,23,46,28,,54,21,9,5,23,5,17,135,808,,46,28,,,,31,14,6,,,,,,,,,,,,,,,,,,,,15,,1,4,41,,2,1,,2,20,,19,12,63,,4,1,1,,,3,1,,"[{""mastery"":0.904584778308868,""type"":""cutter""},{""mastery"":0.328520442008972,""type"":""four_seam""},{""mastery"":-0.036016898393631,""type"":""two_seam""},{""mastery"":-0.649806719064713,""type"":""sinker""}]","{""defensive_outs_by_position"":{""1"":135},""plate_appearances"":198,""re24"":9.397,""woba_denominator"":194,""woba_numerator"":71.907,""xwoba_denominator"":194,""xwoba_numerator"":79.501}","{""defensive_outs_by_position"":{""1"":12},""plate_appearances"":15,""re24"":-0.844,""woba_denominator"":15,""woba_numerator"":2.45,""xwoba_denominator"":15,""xwoba_numerator"":5.26}"
98331,2014,-11,3,日景 将監,19,1,5,fielder,false,false,支配下,1000,0,14,8,-0.1563,0.1547,1.1193,1.4751,1.362,1.1456,-0.2942,0.6104,-0.7319,-0.3378,0.4741,0.4364,-0.6395,1.6618,-0.4151,1.5074,1.3026,-0.074,0.4359,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,-0.3053,0.3311,0.9813,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,3,,,,3,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,11,22,8,114,6,119,6,1659,458,40,30,3,6,,,77,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,"{""defensive_outs_by_oaa_zone"":{""infield"":28},""defensive_outs_by_position"":{""4"":7,""5"":21},""dpr_by_position"":{""5"":0.0},""drs_by_position"":{""5"":0.043},""errr_by_position"":{""5"":0.0},""fielding_chances"":4,""fielding_chances_by_oaa_zone"":{""infield"":4},""fielding_chances_by_position"":{""5"":4},""fielding_outs"":4,""fielding_outs_by_oaa_zone"":{""infield"":4},""fielding_outs_by_position"":{""5"":4},""oaa_by_position"":{""5"":0.05},""oaa_by_zone"":{""infield"":0.05},""plate_appearances"":3,""re24"":-0.866,""rngr_by_position"":{""5"":0.043},""uzr_by_position"":{""5"":0.043},""woba_denominator"":3,""xwoba_denominator"":3,""xwoba_numerator"":1.099}","{""bsr"":6.01,""defensive_outs_by_oaa_zone"":{""infield"":2361,""outfield"":105},""defensive_outs_by_position"":{""4"":858,""5"":1503,""9"":105},""dpr_by_position"":{""4"":-0.893,""5"":-0.521,""9"":0.0},""drs_by_position"":{""4"":-3.587,""5"":-2.591,""9"":-0.348},""errr_by_position"":{""4"":-1.1,""5"":-1.088,""9"":0.0},""fielding_chances"":182,""fielding_chances_by_oaa_zone"":{""infield"":177,""outfield"":5},""fielding_chances_by_position"":{""4"":85,""5"":92,""9"":5},""fielding_outs"":151,""fielding_outs_by_oaa_zone"":{""infield"":150,""outfield"":1},""fielding_outs_by_position"":{""4"":69,""5"":81,""9"":1},""oaa_by_position"":{""4"":-3.247,""5"":-2.504,""9"":-0.419},""oaa_by_zone"":{""infield"":-5.751,""outfield"":-0.419},""plate_appearances"":458,""re24"":-6.408,""rngr_by_position"":{""4"":-1.594,""5"":-0.982,""9"":-0.348},""uzr_by_position"":{""4"":-3.587,""5"":-2.591,""9"":-0.348},""woba_denominator"":452,""woba_numerator"":144.736,""xwoba_denominator"":452,""xwoba_numerator"":152.381}"
98331,2015,-10,3,日景 将監,20,2,5,fielder,false,false,支配下,1000,0,0,8,-0.0574,0.4119,1.4881,1.5877,1.4839,1.4658,-0.0844,0.5023,-0.7319,-0.3378,0.4741,0.4364,-0.6395,2.0046,-0.4743,1.7704,1.3271,0.047,0.7547,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,-0.223,0.6125,0.8798,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,19,1,,,7,,4,,96,21,2,1,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,436,4,15,9,115,5,124,16,1804,485,58,80,7,6,4,4,63,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":0.28,""defensive_outs_by_oaa_zone"":{""infield"":30,""outfield"":114},""defensive_outs_by_position"":{""5"":30,""9"":114},""dpr_by_position"":{""5"":0.0,""9"":0.0},""drs_by_position"":{""5"":0.01,""9"":0.378},""errr_by_position"":{""5"":0.0,""9"":0.0},""fielding_chances"":14,""fielding_chances_by_oaa_zone"":{""infield"":1,""outfield"":13},""fielding_chances_by_position"":{""5"":1,""9"":13},""fielding_outs"":8,""fielding_outs_by_oaa_zone"":{""infield"":1,""outfield"":7},""fielding_outs_by_position"":{""5"":1,""9"":7},""oaa_by_position"":{""5"":0.012,""9"":0.456},""oaa_by_zone"":{""infield"":0.012,""outfield"":0.456},""plate_appearances"":21,""re24"":-1.841,""rngr_by_position"":{""5"":0.01,""9"":0.378},""uzr_by_position"":{""5"":0.01,""9"":0.378},""woba_denominator"":21,""woba_numerator"":4.9,""xwoba_denominator"":21,""xwoba_numerator"":5.805}","{""bsr"":6.23,""defensive_outs_by_oaa_zone"":{""infield"":2511},""defensive_outs_by_position"":{""4"":1797,""5"":714},""dpr_by_position"":{""4"":0.111,""5"":-0.564},""drs_by_position"":{""4"":-5.322,""5"":-3.861},""errr_by_position"":{""4"":-1.091,""5"":-1.387},""fielding_chances"":244,""fielding_chances_by_oaa_zone"":{""infield"":244},""fielding_chances_by_position"":{""4"":184,""5"":60},""fielding_outs"":204,""fielding_outs_by_oaa_zone"":{""infield"":204},""fielding_outs_by_position"":{""4"":159,""5"":45},""oaa_by_position"":{""4"":-6.549,""5"":-3.971},""oaa_by_zone"":{""infield"":-10.52},""plate_appearances"":485,""re24"":17.529,""rngr_by_position"":{""4"":-4.342,""5"":-1.91},""uzr_by_position"":{""4"":-5.322,""5"":-3.861},""woba_denominator"":479,""woba_numerator"":158.729,""xwoba_denominator"":479,""xwoba_numerator"":173.567}"
98331,2016,-9,3,日景 将監,21,3,5,fielder,false,false,支配下,1300,0,0,8,-0.1461,0.5773,1.7085,1.7526,1.7637,1.5394,-0.1924,0.7429,-0.7319,-0.3378,0.4741,0.4364,-0.6395,2.2295,-0.4324,1.9698,1.6358,0.3587,1.0616,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,-0.24,0.9791,1.0823,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,209,6,13,7,70,,65,5,760,225,33,33,1,4,2,1,29,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":4.17,""defensive_outs_by_oaa_zone"":{""infield"":912},""defensive_outs_by_position"":{""4"":744,""5"":168},""dpr_by_position"":{""4"":0.413,""5"":-0.071},""drs_by_position"":{""4"":-3.006,""5"":-0.29},""errr_by_position"":{""4"":-1.57,""5"":-0.238},""fielding_chances"":89,""fielding_chances_by_oaa_zone"":{""infield"":89},""fielding_chances_by_position"":{""4"":73,""5"":16},""fielding_outs"":72,""fielding_outs_by_oaa_zone"":{""infield"":72},""fielding_outs_by_position"":{""4"":58,""5"":14},""oaa_by_position"":{""4"":-4.121,""5"":-0.265},""oaa_by_zone"":{""infield"":-4.386},""plate_appearances"":225,""re24"":6.781,""rngr_by_position"":{""4"":-1.849,""5"":0.019},""uzr_by_position"":{""4"":-3.006,""5"":-0.29},""woba_denominator"":221,""woba_numerator"":75.316,""xwoba_denominator"":221,""xwoba_numerator"":76.858}",
98331,2017,-8,3,日景 将監,22,4,5,fielder,false,false,支配下,5300,0,0,8,-0.0294,0.6617,1.8136,1.8766,2.0169,1.4682,-0.0539,0.8628,-0.7319,-0.3378,0.4741,0.4364,-0.6395,2.4119,-0.3112,2.0839,1.5294,0.3866,0.9177,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,-0.3615,1.0681,1.4621,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,164,4,7,2,59,,46,5,715,187,13,19,,10,,,20,,13,,,,,,,,,,,,,,,,,,,,,,,,,102,3,9,,27,,36,3,399,108,11,15,,,4,4,11,,6,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":1.98,""defensive_outs_by_oaa_zone"":{""infield"":999,""outfield"":18},""defensive_outs_by_position"":{""4"":666,""5"":333,""9"":18},""dpr_by_position"":{""4"":-0.267,""5"":-0.168,""9"":0.0},""drs_by_position"":{""4"":-1.441,""5"":-0.861,""9"":0.019},""errr_by_position"":{""4"":-0.254,""5"":-0.276,""9"":0.0},""fielding_chances"":90,""fielding_chances_by_oaa_zone"":{""infield"":88,""outfield"":2},""fielding_chances_by_position"":{""4"":67,""5"":21,""9"":2},""fielding_outs"":78,""fielding_outs_by_oaa_zone"":{""infield"":77,""outfield"":1},""fielding_outs_by_position"":{""4"":60,""5"":17,""9"":1},""oaa_by_position"":{""4"":-1.418,""5"":-0.835,""9"":0.022},""oaa_by_zone"":{""infield"":-2.253,""outfield"":0.022},""plate_appearances"":187,""re24"":-5.172,""rngr_by_position"":{""4"":-0.92,""5"":-0.417,""9"":0.019},""uzr_by_position"":{""4"":-1.441,""5"":-0.861,""9"":0.019},""woba_denominator"":177,""woba_numerator"":57.774,""xwoba_denominator"":177,""xwoba_numerator"":62.872}","{""bsr"":2.97,""defensive_outs_by_oaa_zone"":{""infield"":600},""defensive_outs_by_position"":{""4"":573,""5"":27},""dpr_by_position"":{""4"":-0.569,""5"":0.0},""drs_by_position"":{""4"":-2.537,""5"":-0.157},""errr_by_position"":{""4"":0.0,""5"":0.0},""fielding_chances"":60,""fielding_chances_by_oaa_zone"":{""infield"":60},""fielding_chances_by_position"":{""4"":58,""5"":2},""fielding_outs"":47,""fielding_outs_by_oaa_zone"":{""infield"":47},""fielding_outs_by_position"":{""4"":46,""5"":1},""oaa_by_position"":{""4"":-2.37,""5"":-0.19},""oaa_by_zone"":{""infield"":-2.56},""plate_appearances"":108,""re24"":7.05,""rngr_by_position"":{""4"":-1.968,""5"":-0.157},""uzr_by_position"":{""4"":-2.537,""5"":-0.157},""woba_denominator"":108,""woba_numerator"":42.576,""xwoba_denominator"":108,""xwoba_numerator"":44.622}"
98331,2018,-7,3,日景 将監,23,5,5,fielder,false,false,支配下,5300,0,0,8,-0.0294,0.7232,1.8136,1.8569,2.0169,1.4682,-0.0539,0.8628,-0.7319,-0.3378,0.4741,0.4364,-0.6395,2.4119,-0.3112,2.0839,1.5294,0.3866,0.9177,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,-0.3615,1.0681,1.4621,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,186,2,5,6,67,,36,2,720,204,13,12,1,8,2,2,45,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":2.31,""defensive_outs_by_oaa_zone"":{""infield"":1053,""outfield"":246},""defensive_outs_by_position"":{""4"":960,""5"":93,""9"":246},""dpr_by_position"":{""4"":0.678,""5"":-0.069,""9"":0.0},""drs_by_position"":{""4"":-3.945,""5"":0.051,""9"":0.627},""errr_by_position"":{""4"":-1.582,""5"":0.0,""9"":0.0},""fielding_chances"":154,""fielding_chances_by_oaa_zone"":{""infield"":128,""outfield"":26},""fielding_chances_by_position"":{""4"":123,""5"":5,""9"":26},""fielding_outs"":122,""fielding_outs_by_oaa_zone"":{""infield"":108,""outfield"":14},""fielding_outs_by_position"":{""4"":103,""5"":5,""9"":14},""oaa_by_position"":{""4"":-5.568,""5"":0.146,""9"":0.755},""oaa_by_zone"":{""infield"":-5.422,""outfield"":0.755},""plate_appearances"":204,""re24"":-16.478,""rngr_by_position"":{""4"":-3.041,""5"":0.12,""9"":0.627},""uzr_by_position"":{""4"":-3.945,""5"":0.051,""9"":0.627},""woba_denominator"":196,""woba_numerator"":42.027,""xwoba_denominator"":196,""xwoba_numerator"":53.557}",
98331,2019,-6,3,日景 将監,24,6,5,fielder,false,false,支配下,4000,0,0,8,-0.0294,0.8984,2.0682,2.0251,2.1432,1.6016,0.0219,0.9506,-0.7319,-0.3378,0.4741,0.4364,-0.6395,2.5892,-0.1894,2.2137,1.5351,0.6032,1.0585,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,-0.2072,1.3388,1.7782,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,371,6,13,5,120,1,97,10,1448,401,55,38,2,7,9,5,61,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":6.2,""defensive_outs_by_oaa_zone"":{""infield"":1465,""outfield"":3},""defensive_outs_by_position"":{""4"":1155,""5"":310,""7"":3},""dpr_by_position"":{""4"":-0.582,""5"":0.015,""7"":0.0},""drs_by_position"":{""4"":-3.587,""5"":-0.288,""7"":-0.25},""errr_by_position"":{""4"":-1.108,""5"":-0.254,""7"":0.0},""fielding_chances"":140,""fielding_chances_by_oaa_zone"":{""infield"":138,""outfield"":2},""fielding_chances_by_position"":{""4"":123,""5"":15,""7"":2},""fielding_outs"":119,""fielding_outs_by_oaa_zone"":{""infield"":119},""fielding_outs_by_position"":{""4"":105,""5"":14},""oaa_by_position"":{""4"":-3.62,""5"":-0.367,""7"":-0.301},""oaa_by_zone"":{""infield"":-3.987,""outfield"":-0.301},""plate_appearances"":401,""re24"":-4.097,""rngr_by_position"":{""4"":-1.897,""5"":-0.049,""7"":-0.25},""uzr_by_position"":{""4"":-3.587,""5"":-0.288,""7"":-0.25},""woba_denominator"":394,""woba_numerator"":116.161,""xwoba_denominator"":394,""xwoba_numerator"":139.418}",
98331,2020,-5,3,日景 将監,25,7,5,fielder,false,false,支配下,6500,0,0,8,0.1736,0.9974,2.2517,1.958,2.4191,1.9564,0.082,1.1018,-0.7319,-0.3378,0.4741,0.4364,-0.6395,2.8366,-0.0843,2.4618,1.684,0.8179,1.0118,0.3029,1.36,0.9019,-0.6461,1.0428,0.9677,1.36,,,,,,,,,,,,,,0.0038,1.53,1.9014,,0,0,0,0,69,61,0,79,0,0,0,0,69,61,0,79,479,7,17,7,141,6,127,17,1858,532,56,58,3,12,10,7,63,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":5.85,""defensive_outs_by_oaa_zone"":{""infield"":2323},""defensive_outs_by_position"":{""4"":1230,""5"":1093},""dpr_by_position"":{""4"":-0.061,""5"":0.032},""drs_by_position"":{""4"":-1.758,""5"":-2.152},""errr_by_position"":{""4"":-0.835,""5"":-1.1},""fielding_chances"":204,""fielding_chances_by_oaa_zone"":{""infield"":204},""fielding_chances_by_position"":{""4"":147,""5"":57},""fielding_outs"":180,""fielding_outs_by_oaa_zone"":{""infield"":180},""fielding_outs_by_position"":{""4"":134,""5"":46},""oaa_by_position"":{""4"":-2.049,""5"":-2.641},""oaa_by_zone"":{""infield"":-4.69},""plate_appearances"":532,""re24"":5.752,""rngr_by_position"":{""4"":-0.862,""5"":-1.084},""uzr_by_position"":{""4"":-1.758,""5"":-2.152},""woba_denominator"":520,""woba_numerator"":166.06,""xwoba_denominator"":520,""xwoba_numerator"":203.645}",
